Date,Time,Text
2026-03-10,20:42,"**Duration:** 28 seconds
**Visual:** Dark screen with soft text appearing line by line. Gentle breathing sound in background.
**Voiceover:**

#ambient #study #relaxing #lofi #chill"
2026-03-11,15:33,"relax every muscle in your face. your jaw. your tongue.
drop your shoulders as far as they go.
let your arms fall heavy.
breathe out. feel your chest sink.
clear your mind. ten seconds of nothing.
if a thought comes, let it drift past.
two minutes. most people don't make it to the end.

#relaxing #ambient #lofi #chill"
2026-03-11,20:27,"**Text overlay:** Each step appears and fades as spoken
**Audio:** Deep slow breathing ambience
**CTA:** (text) ""try it right now""

#study #chill #ambient #relaxing"
2026-03-12,15:21,"**Duration:** 25 seconds
**Visual:** Slow-motion footage: dimming lights, closing laptop, pouring tea, opening book, pulling blanket up. All in warm low light.
**Voiceover:**

#relaxing #study #chill #lofi #ambient"
2026-03-12,20:21,"one hour before bed. that's all.
dim the lights. close the screens.
something warm to drink. something slow to read.
no alarms to set except one.
let the house go quiet.
this is how you tell your brain the day is done.

#lofi #ambient #chill #study #relaxing"
2026-03-13,15:36,"**Text overlay:** ""1 hour. that's it.""
**Audio:** Soft acoustic guitar loop or ambient rain
**CTA:** (text) ""save for your nighttime reset""

#study #relaxing #chill #lofi #ambient"
2026-03-13,20:36,"**Duration:** 24 seconds
**Visual:** Dark bedroom. Clock showing 3:00am. Slow zoom out. Window with moonlight.
**Voiceover:**

#ambient #study #chill #relaxing"
2026-03-14,15:33,"3am wake-ups are usually one of three things.
cortisol spike from stress. you wake up with a racing mind.
blood sugar crash from a late meal. you wake up sweaty, heart pounding.
or your room is too warm and your body can't cool down.
figure out which one. fix the cause, not the symptom.

#study #relaxing #chill"
2026-03-14,20:38,"**Text overlay:** ""it's not random"" (minimal, white text)
**Audio:** Low ambient drone
**CTA:** (text) ""which one is yours""

#ambient #chill #relaxing"
2026-03-15,15:38,"**Duration:** 20 seconds
**Visual:** Split screen or slow transitions: rain on cabin roof, ocean waves at night, fireplace embers, wind through pines.
**Voiceover:**

#ambient #study #relaxing #lofi"
2026-03-15,20:39,"rain on a tin roof.
waves pulling back from shore.
a fireplace with no one talking.
wind in trees you can't see.
pick one. let it play. close your eyes.
full versions on the channel.

#lofi #chill #relaxing"
2026-03-16,15:37,"**Text overlay:** ""sleep sounds"" (each sound name appears with its visual)
**Audio:** Actual ambient sounds matching each visual, crossfading
**CTA:** (text) ""link in bio for 10-hour versions""

#relaxing #lofi #study #ambient"
2026-03-16,20:23,"**Duration:** 26 seconds
**Visual:** Subtle zoom on everyday items: coffee cup (afternoon), phone on pillow, bright bathroom light, TV on in background, thermostat showing 74F.
**Voiceover:**

#ambient #chill #study #lofi"
2026-03-17,15:34,"the coffee you had at 3pm.
the phone charging on your pillow.
the bathroom light you turned on for 30 seconds.
the TV you fell asleep to.
the thermostat set to 74.
none of them feel like a problem.
all of them are.

#relaxing #lofi #chill #study #ambient"
2026-03-17,20:36,"**Text overlay:** Each item appears as a soft list
**Audio:** Minimal ambient, almost silence
**CTA:** (text) ""which one are you guilty of""

#study #relaxing #chill #lofi"
2026-03-18,15:15,"**Title:** rain on a cabin roof -- 10 hours -- no music -- dark screen
**Description:**
10 hours of steady rain falling on a wooden cabin roof. no music. no interruptions. no ads in the middle. just rain.

#relaxing #chill #lofi #ambient #study"
2026-03-18,20:33,"for sleeping. for studying. for when you need the world to be quiet for a while.

#chill #study #lofi"
2026-03-19,15:30,"recorded in a single continuous session. dark screen after 30 seconds so your room stays dark.

#study #chill #relaxing #lofi #ambient"
2026-03-19,20:44,"if this helps you sleep, you don't need to tell me. just come back tomorrow night.

#chill #ambient #study #relaxing"
2026-03-20,15:21,"**Tags:** rain sounds, rain for sleeping, cabin rain, 10 hours rain, sleep sounds, dark screen, no music, rain on roof, asmr rain, rain ambience, study sounds, relaxation, white noise rain, nature sounds for sleep, deep sleep sounds

#lofi #chill #ambient #relaxing #study"
2026-03-20,20:29,"**Thumbnail concept:** Dark image of cabin roofline at night, rain visible as silver streaks against dark sky. Minimal text: ""10 hrs"" in small soft white font bottom corner. No bright colors. No faces. Moody, cinematic.

#lofi #relaxing #study #chill #ambient"
2026-03-21,15:27,"**Production notes:**
- Generate base rain audio using Suno (prompt: ""10 hours continuous heavy rain on wooden roof, no music, no thunder, consistent steady rainfall, ASMR quality"") or Soundraw (rain ambient category)
- Layer 2-3 rain textures: primary roof rain + distant background rain + occasional gutter drip
- Use Mubert for ambient pad undertone (barely perceptible, just enough warmth)
- First 30 seconds: slow fade from cabin visual to solid dark screen (#0a0a0a, not pure black)
- Audio must loop seamlessly -- check crossfade points at 60-minute marks
- Export at 4K for YouTube quality signal, even though screen is dark
- Total file size will be large (8-12GB). Upload overnight.
- Monetize with mid-rolls OFF. Trust and return visits matter more than CPM on this one.

#chill #study #relaxing #lofi #ambient"
2026-03-21,20:39,"**Title:** fireplace crackling -- 8 hours -- for sleep and focus -- dark screen
**Description:**
8 hours of a wood fireplace. no music. no talking. just the sound of logs shifting and flames breathing.

#chill #study #ambient #relaxing"
2026-03-22,15:20,"dark screen after the first minute so it won't light up your room.

#ambient #lofi #chill #study #relaxing"
2026-03-22,20:40,"good for sleeping. good for reading. good for pretending winter lasts all year.

#lofi #study #relaxing"
2026-03-23,15:35,"**Tags:** fireplace sounds, fireplace for sleeping, crackling fire, 8 hours fireplace, fire asmr, cozy sounds, winter ambience, dark screen fireplace, sleep sounds, study ambience, relaxing fire, wood burning, cabin fireplace, fire crackling asmr, focus sounds

#chill #ambient #relaxing #lofi #study"
2026-03-23,20:26,"**Thumbnail concept:** Close-up of glowing embers, orange and amber tones, shallow depth of field. Everything else dark. Text: ""8 hrs"" small, bottom right, warm white font.

#chill #relaxing #study #lofi"
2026-03-24,15:32,"**Production notes:**
- Generate base fireplace audio using Suno (prompt: ""8 hours continuous wood fireplace crackling, no music, occasional log shift and pop, warm intimate close recording, ASMR quality"")
- Layer: primary crackle + subtle room tone + occasional deep log settling sound
- Soundraw alternative: search ambient/nature category for fireplace base
- First 60 seconds: slow cinematic shot of fireplace (use stock footage from Pexels/Pixabay, commercial license), then fade to dark screen
- Dark screen color: #0d0805 (very slightly warm dark, not cold black)
- Avoid any sudden loud pops that could wake someone
- No mid-roll ads

#relaxing #study #lofi #ambient #chill"
2026-03-24,20:41,"**Title:** ocean waves at night -- 10 hours -- black screen -- for deep sleep
**Description:**
10 hours of ocean waves reaching shore and pulling back. recorded at night. no seagulls. no music. no surprises.

#relaxing #study #chill"
2026-03-25,15:17,"the screen goes dark after 20 seconds. your room stays dark. the waves keep going.

#study #lofi #relaxing"
2026-03-25,20:33,"for sleeping. for anxiety. for when your thoughts are too loud and you need something steady.

#chill #study #relaxing #lofi #ambient"
2026-03-26,15:32,"**Tags:** ocean waves, ocean sounds for sleeping, 10 hours ocean, waves at night, black screen ocean, deep sleep sounds, beach waves, sea sounds, wave asmr, ocean white noise, calm ocean, nature sounds sleep, relaxation ocean, thalassotherapy sounds, nighttime waves

#chill #lofi #ambient #study #relaxing"
2026-03-26,20:42,"**Thumbnail concept:** Dark ocean at night, barely visible horizon line, moon reflection on water as a thin silver line. Ultra minimal. Text: ""10 hrs"" bottom corner, cool white.

#relaxing #chill #ambient"
2026-03-27,15:41,"**Production notes:**
- Generate base ocean audio using Suno (prompt: ""10 hours continuous ocean waves on sandy beach at night, no seagulls, no music, rhythmic gentle waves, deep low-frequency, close microphone, ASMR quality"")
- Layer: primary wave crash + receding water on sand + distant deeper waves + subtle wind
- Use Mubert to generate ultra-low ambient pad (sub-bass warmth, barely perceptible, adds depth)
- First 20 seconds: dark ocean footage (Pexels stock, nighttime beach), then fade to black screen
- Black screen: #050508 (very slightly blue-tinted black)
- Wave rhythm should be consistent -- avoid jarring variation
- No mid-roll ads
- Consider releasing a 1-hour version as a separate video for algorithm testing

#ambient #study #lofi #relaxing"
2026-03-27,20:19,"**Duration:** 55 seconds
**Visual:** Dark, moody bedroom shots. Each ""thing"" gets a slow reveal with soft text overlay.
**Voiceover (calm, low, unhurried):**

#chill #lofi #study #ambient #relaxing"
2026-03-28,15:32,"three things keeping you awake right now. and you can fix all of them tonight.

#chill #ambient #study #relaxing #lofi"
2026-03-28,20:18,"one. your room is too bright. not the main light. the charger LED. the router. the standby glow on your TV. your brain registers all of it. cover every light source with tape. total darkness changes everything.

#relaxing #study #ambient #lofi"
2026-03-29,15:15,"two. your body is too warm. sleep happens when your core temperature drops. 65 degrees. if your room is set to 72, your body is fighting to cool down all night. turn it down. add a blanket if you need to.

#lofi #relaxing #ambient #study #chill"
2026-03-29,20:23,"three. your brain is still running. you didn't close the tabs. write down every thought, every worry, every tomorrow-task on paper. ten minutes. get it out of your head. your brain can stop holding it once it's written down.

#relaxing #chill #ambient #lofi"
